No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,datetime,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,day_of_week,season,hour_category,hour_cat_afternoon,hour_cat_evening,hour_cat_morning,hour_cat_night
837,2010,2,4,20,48.0,-22,-3.0,1026.0,NE,15.65,0,0,2010-02-04 20:00:00,True,False,False,False,3,1,evening,False,True,False,False
838,2010,2,4,21,59.0,-20,-5.0,1027.0,NW,1.79,0,0,2010-02-04 21:00:00,False,True,False,False,3,1,evening,False,True,False,False
839,2010,2,4,22,82.0,-21,-3.0,1027.0,cv,0.89,0,0,2010-02-04 22:00:00,False,False,False,True,3,1,evening,False,True,False,False
840,2010,2,4,23,63.0,-19,-4.0,1027.0,NE,1.79,0,0,2010-02-04 23:00:00,True,False,False,False,3,1,evening,False,True,False,False
841,2010,2,5,0,48.0,-19,-4.0,1027.0,NE,4.92,0,0,2010-02-05 00:00:00,True,False,False,False,4,1,night,False,False,False,True
842,2010,2,5,1,54.0,-19,-4.0,1027.0,NE,8.05,0,0,2010-02-05 01:00:00,True,False,False,False,4,1,night,False,False,False,True
843,2010,2,5,2,42.0,-19,-4.0,1028.0,cv,0.89,0,0,2010-02-05 02:00:00,False,False,False,True,4,1,night,False,False,False,True
844,2010,2,5,3,47.0,-19,-5.0,1028.0,NE,1.79,0,0,2010-02-05 03:00:00,True,False,False,False,4,1,night,False,False,False,True
845,2010,2,5,4,87.0,-15,-5.0,1028.0,SE,1.79,0,0,2010-02-05 04:00:00,False,False,True,False,4,1,night,False,False,False,True
846,2010,2,5,5,105.0,-13,-6.0,1028.0,NE,0.89,0,0,2010-02-05 05:00:00,True,False,False,False,4,1,night,False,False,False,True
847,2010,2,5,6,90.0,-13,-7.0,1029.0,cv,0.89,0,0,2010-02-05 06:00:00,False,False,False,True,4,1,morning,False,False,True,False
848,2010,2,5,7,101.0,-12,-7.0,1030.0,cv,1.78,0,0,2010-02-05 07:00:00,False,False,False,True,4,1,morning,False,False,True,False
849,2010,2,5,8,126.0,-19,-6.0,1030.0,NE,3.13,0,0,2010-02-05 08:00:00,True,False,False,False,4,1,morning,False,False,True,False
850,2010,2,5,9,114.0,-18,-5.0,1031.0,NE,4.92,0,0,2010-02-05 09:00:00,True,False,False,False,4,1,morning,False,False,True,False
851,2010,2,5,10,103.0,-14,-4.0,1031.0,cv,1.79,0,0,2010-02-05 10:00:00,False,False,False,True,4,1,morning,False,False,True,False
852,2010,2,5,11,114.0,-13,-3.0,1031.0,SE,1.79,0,0,2010-02-05 11:00:00,False,False,True,False,4,1,morning,False,False,True,False
853,2010,2,5,12,100.0,-14,-2.0,1031.0,SE,3.58,0,0,2010-02-05 12:00:00,False,False,True,False,4,1,afternoon,True,False,False,False
854,2010,2,5,13,72.0,-13,-1.0,1030.0,SE,6.71,0,0,2010-02-05 13:00:00,False,False,True,False,4,1,afternoon,True,False,False,False
855,2010,2,5,14,68.0,-14,-1.0,1029.0,cv,1.79,0,0,2010-02-05 14:00:00,False,False,False,True,4,1,afternoon,True,False,False,False
856,2010,2,5,15,72.0,-13,-1.0,1029.0,SE,1.79,0,0,2010-02-05 15:00:00,False,False,True,False,4,1,afternoon,True,False,False,False
857,2010,2,5,16,71.0,-12,-1.0,1029.0,SE,3.58,0,0,2010-02-05 16:00:00,False,False,True,False,4,1,afternoon,True,False,False,False
858,2010,2,5,17,80.0,-12,-2.0,1030.0,SE,5.37,0,0,2010-02-05 17:00:00,False,False,True,False,4,1,afternoon,True,False,False,False
859,2010,2,5,18,70.0,-12,-4.0,1030.0,SE,6.26,0,0,2010-02-05 18:00:00,False,False,True,False,4,1,evening,False,True,False,False
860,2010,2,5,19,63.0,-13,-4.0,1031.0,SE,8.05,0,0,2010-02-05 19:00:00,False,False,True,False,4,1,evening,False,True,False,False
861,2010,2,5,20,67.0,-13,-5.0,1031.0,SE,8.94,0,0,2010-02-05 20:00:00,False,False,True,False,4,1,evening,False,True,False,False
862,2010,2,5,21,62.0,-12,-5.0,1032.0,SE,9.83,0,0,2010-02-05 21:00:00,False,False,True,False,4,1,evening,False,True,False,False
863,2010,2,5,22,69.0,-12,-6.0,1033.0,SE,11.62,0,0,2010-02-05 22:00:00,False,False,True,False,4,1,evening,False,True,False,False
864,2010,2,5,23,58.0,-11,-6.0,1033.0,SE,13.41,0,0,2010-02-05 23:00:00,False,False,True,False,4,1,evening,False,True,False,False
865,2010,2,6,0,51.0,-11,-7.0,1033.0,SE,15.2,0,0,2010-02-06 00:00:00,False,False,True,False,5,1,night,False,False,False,True
866,2010,2,6,1,51.0,-11,-8.0,1033.0,SE,16.99,0,0,2010-02-06 01:00:00,False,False,True,False,5,1,night,False,False,False,True
867,2010,2,6,2,54.0,-11,-8.0,1033.0,SE,18.78,0,0,2010-02-06 02:00:00,False,False,True,False,5,1,night,False,False,False,True
868,2010,2,6,3,45.0,-11,-8.0,1033.0,SE,20.57,0,0,2010-02-06 03:00:00,False,False,True,False,5,1,night,False,False,False,True
869,2010,2,6,4,47.0,-11,-7.0,1032.0,SE,23.7,0,0,2010-02-06 04:00:00,False,False,True,False,5,1,night,False,False,False,True
870,2010,2,6,5,85.0,-11,-7.0,1032.0,SE,25.49,0,0,2010-02-06 05:00:00,False,False,True,False,5,1,night,False,False,False,True
871,2010,2,6,6,78.0,-12,-7.0,1032.0,SE,27.28,0,0,2010-02-06 06:00:00,False,False,True,False,5,1,morning,False,False,True,False
872,2010,2,6,7,68.0,-12,-7.0,1032.0,SE,29.07,0,0,2010-02-06 07:00:00,False,False,True,False,5,1,morning,False,False,True,False
873,2010,2,6,8,64.0,-13,-7.0,1033.0,cv,0.89,0,0,2010-02-06 08:00:00,False,False,False,True,5,1,morning,False,False,True,False
874,2010,2,6,9,65.0,-12,-6.0,1033.0,SE,1.79,1,0,2010-02-06 09:00:00,False,False,True,False,5,1,morning,False,False,True,False
875,2010,2,6,10,80.0,-11,-5.0,1032.0,SE,4.92,0,0,2010-02-06 10:00:00,False,False,True,False,5,1,morning,False,False,True,False
876,2010,2,6,11,74.0,-11,-4.0,1032.0,SE,8.05,0,0,2010-02-06 11:00:00,False,False,True,False,5,1,morning,False,False,True,False
877,2010,2,6,12,93.0,-11,-3.0,1031.0,SE,11.18,0,0,2010-02-06 12:00:00,False,False,True,False,5,1,afternoon,True,False,False,False
878,2010,2,6,13,77.0,-11,-3.0,1030.0,SE,15.2,0,0,2010-02-06 13:00:00,False,False,True,False,5,1,afternoon,True,False,False,False
879,2010,2,6,14,67.0,-12,-2.0,1029.0,SE,19.22,0,0,2010-02-06 14:00:00,False,False,True,False,5,1,afternoon,True,False,False,False
880,2010,2,6,15,84.0,-12,-2.0,1029.0,SE,22.35,0,0,2010-02-06 15:00:00,False,False,True,False,5,1,afternoon,True,False,False,False
881,2010,2,6,16,77.0,-12,-2.0,1028.0,SE,25.48,0,0,2010-02-06 16:00:00,False,False,True,False,5,1,afternoon,True,False,False,False
882,2010,2,6,17,83.0,-12,-2.0,1027.0,SE,29.5,0,0,2010-02-06 17:00:00,False,False,True,False,5,1,afternoon,True,False,False,False
883,2010,2,6,18,82.0,-10,-3.0,1028.0,SE,33.52,0,0,2010-02-06 18:00:00,False,False,True,False,5,1,evening,False,True,False,False
884,2010,2,6,19,100.0,-9,-3.0,1029.0,SE,35.31,1,0,2010-02-06 19:00:00,False,False,True,False,5,1,evening,False,True,False,False
885,2010,2,6,20,189.0,-7,-4.0,1029.0,SE,37.1,2,0,2010-02-06 20:00:00,False,False,True,False,5,1,evening,False,True,False,False
886,2010,2,6,21,99.0,-6,-5.0,1028.0,SE,38.89,3,0,2010-02-06 21:00:00,False,False,True,False,5,1,evening,False,True,False,False
887,2010,2,6,22,71.0,-6,-5.0,1028.0,SE,42.02,4,0,2010-02-06 22:00:00,False,False,True,False,5,1,evening,False,True,False,False
888,2010,2,6,23,43.0,-6,-5.0,1027.0,SE,45.15,5,0,2010-02-06 23:00:00,False,False,True,False,5,1,evening,False,True,False,False
889,2010,2,7,0,64.0,-6,-5.0,1027.0,SE,46.94,6,0,2010-02-07 00:00:00,False,False,True,False,6,1,night,False,False,False,True
890,2010,2,7,1,68.0,-7,-5.0,1026.0,SE,48.73,7,0,2010-02-07 01:00:00,False,False,True,False,6,1,night,False,False,False,True
891,2010,2,7,2,69.0,-7,-5.0,1025.0,cv,0.89,8,0,2010-02-07 02:00:00,False,False,False,True,6,1,night,False,False,False,True
892,2010,2,7,3,65.0,-7,-5.0,1025.0,cv,1.78,9,0,2010-02-07 03:00:00,False,False,False,True,6,1,night,False,False,False,True
893,2010,2,7,4,71.0,-7,-6.0,1024.0,NW,0.89,10,0,2010-02-07 04:00:00,False,True,False,False,6,1,night,False,False,False,True
894,2010,2,7,5,77.0,-7,-6.0,1024.0,cv,0.89,0,0,2010-02-07 05:00:00,False,False,False,True,6,1,night,False,False,False,True
895,2010,2,7,6,81.0,-7,-6.0,1024.0,NW,0.89,0,0,2010-02-07 06:00:00,False,True,False,False,6,1,morning,False,False,True,False
896,2010,2,7,7,88.0,-7,-6.0,1023.0,NW,1.78,0,0,2010-02-07 07:00:00,False,True,False,False,6,1,morning,False,False,True,False
897,2010,2,7,8,90.0,-6,-5.0,1024.0,NE,1.79,0,0,2010-02-07 08:00:00,True,False,False,False,6,1,morning,False,False,True,False
898,2010,2,7,9,92.0,-6,-5.0,1024.0,NW,1.79,1,0,2010-02-07 09:00:00,False,True,False,False,6,1,morning,False,False,True,False
899,2010,2,7,10,88.0,-6,-4.0,1023.0,NW,3.58,0,0,2010-02-07 10:00:00,False,True,False,False,6,1,morning,False,False,True,False
900,2010,2,7,11,80.0,-6,-4.0,1023.0,cv,0.89,0,0,2010-02-07 11:00:00,False,False,False,True,6,1,morning,False,False,True,False
901,2010,2,7,12,100.0,-6,-3.0,1023.0,cv,1.78,0,0,2010-02-07 12:00:00,False,False,False,True,6,1,afternoon,True,False,False,False
902,2010,2,7,13,105.0,-7,-3.0,1022.0,cv,2.67,0,0,2010-02-07 13:00:00,False,False,False,True,6,1,afternoon,True,False,False,False
903,2010,2,7,14,118.0,-7,-3.0,1021.0,cv,3.56,0,0,2010-02-07 14:00:00,False,False,False,True,6,1,afternoon,True,False,False,False
904,2010,2,7,15,125.0,-6,-2.0,1020.0,SE,1.79,0,0,2010-02-07 15:00:00,False,False,True,False,6,1,afternoon,True,False,False,False
905,2010,2,7,16,141.0,-6,-2.0,1020.0,SE,3.58,0,0,2010-02-07 16:00:00,False,False,True,False,6,1,afternoon,True,False,False,False
906,2010,2,7,17,152.0,-6,-3.0,1020.0,SE,5.37,0,0,2010-02-07 17:00:00,False,False,True,False,6,1,afternoon,True,False,False,False
907,2010,2,7,18,164.0,-7,-4.0,1020.0,cv,0.89,0,0,2010-02-07 18:00:00,False,False,False,True,6,1,evening,False,True,False,False
908,2010,2,7,19,147.0,-7,-5.0,1021.0,SE,0.89,0,0,2010-02-07 19:00:00,False,False,True,False,6,1,evening,False,True,False,False
909,2010,2,7,20,162.0,-7,-5.0,1021.0,SE,1.78,0,0,2010-02-07 20:00:00,False,False,True,False,6,1,evening,False,True,False,False
910,2010,2,7,21,157.0,-6,-4.0,1022.0,SE,2.67,0,0,2010-02-07 21:00:00,False,False,True,False,6,1,evening,False,True,False,False
911,2010,2,7,22,156.0,-5,-3.0,1022.0,cv,0.89,0,0,2010-02-07 22:00:00,False,False,False,True,6,1,evening,False,True,False,False
912,2010,2,7,23,160.0,-7,-5.0,1020.0,NE,1.79,0,0,2010-02-07 23:00:00,True,False,False,False,6,1,evening,False,True,False,False
913,2010,2,8,0,178.0,-6,-4.0,1021.0,cv,0.89,0,0,2010-02-08 00:00:00,False,False,False,True,0,1,night,False,False,False,True
914,2010,2,8,1,187.0,-6,-5.0,1020.0,cv,1.34,0,0,2010-02-08 01:00:00,False,False,False,True,0,1,night,False,False,False,True
915,2010,2,8,2,181.0,-7,-6.0,1020.0,SE,0.89,0,0,2010-02-08 02:00:00,False,False,True,False,0,1,night,False,False,False,True
916,2010,2,8,3,185.0,-8,-6.0,1020.0,NE,0.89,0,0,2010-02-08 03:00:00,True,False,False,False,0,1,night,False,False,False,True
917,2010,2,8,4,197.0,-6,-5.0,1019.0,cv,0.89,0,0,2010-02-08 04:00:00,False,False,False,True,0,1,night,False,False,False,True
918,2010,2,8,5,180.0,-6,-4.0,1019.0,NE,1.79,0,0,2010-02-08 05:00:00,True,False,False,False,0,1,night,False,False,False,True
919,2010,2,8,6,172.0,-6,-4.0,1019.0,NW,1.79,0,0,2010-02-08 06:00:00,False,True,False,False,0,1,morning,False,False,True,False
920,2010,2,8,7,166.0,-6,-4.0,1020.0,NW,4.92,0,0,2010-02-08 07:00:00,False,True,False,False,0,1,morning,False,False,True,False
921,2010,2,8,8,136.0,-6,-4.0,1019.0,NW,8.05,0,0,2010-02-08 08:00:00,False,True,False,False,0,1,morning,False,False,True,False
922,2010,2,8,9,133.0,-5,-3.0,1020.0,NW,12.07,0,0,2010-02-08 09:00:00,False,True,False,False,0,1,morning,False,False,True,False
923,2010,2,8,10,140.0,-5,-2.0,1020.0,NW,15.2,0,0,2010-02-08 10:00:00,False,True,False,False,0,1,morning,False,False,True,False
924,2010,2,8,11,159.0,-5,-1.0,1019.0,cv,0.89,0,0,2010-02-08 11:00:00,False,False,False,True,0,1,morning,False,False,True,False
925,2010,2,8,12,169.0,-5,0.0,1019.0,cv,2.68,0,0,2010-02-08 12:00:00,False,False,False,True,0,1,afternoon,True,False,False,False
926,2010,2,8,13,170.0,-5,2.0,1017.0,NW,1.79,0,0,2010-02-08 13:00:00,False,True,False,False,0,1,afternoon,True,False,False,False
927,2010,2,8,14,184.0,-5,4.0,1017.0,cv,0.89,0,0,2010-02-08 14:00:00,False,False,False,True,0,1,afternoon,True,False,False,False
928,2010,2,8,15,163.0,-5,5.0,1017.0,SE,1.79,0,0,2010-02-08 15:00:00,False,False,True,False,0,1,afternoon,True,False,False,False
929,2010,2,8,16,140.0,-4,4.0,1017.0,SE,4.92,0,0,2010-02-08 16:00:00,False,False,True,False,0,1,afternoon,True,False,False,False
930,2010,2,8,17,144.0,-4,3.0,1017.0,SE,6.71,0,0,2010-02-08 17:00:00,False,False,True,False,0,1,afternoon,True,False,False,False
931,2010,2,8,18,166.0,-5,1.0,1019.0,cv,0.89,0,0,2010-02-08 18:00:00,False,False,False,True,0,1,evening,False,True,False,False
932,2010,2,8,19,196.0,-4,0.0,1020.0,SE,0.89,0,0,2010-02-08 19:00:00,False,False,True,False,0,1,evening,False,True,False,False
933,2010,2,8,20,227.0,-4,-1.0,1020.0,cv,0.89,0,0,2010-02-08 20:00:00,False,False,False,True,0,1,evening,False,True,False,False
934,2010,2,8,21,210.0,-5,-2.0,1020.0,cv,1.78,0,0,2010-02-08 21:00:00,False,False,False,True,0,1,evening,False,True,False,False
935,2010,2,8,22,233.0,-4,-2.0,1021.0,cv,2.23,0,0,2010-02-08 22:00:00,False,False,False,True,0,1,evening,False,True,False,False
936,2010,2,8,23,258.0,-4,-3.0,1021.0,cv,3.12,0,0,2010-02-08 23:00:00,False,False,False,True,0,1,evening,False,True,False,False
937,2010,2,9,0,247.0,-5,-3.0,1021.0,NW,1.79,0,0,2010-02-09 00:00:00,False,True,False,False,1,1,night,False,False,False,True
938,2010,2,9,1,230.0,-5,-3.0,1022.0,SE,0.89,0,0,2010-02-09 01:00:00,False,False,True,False,1,1,night,False,False,False,True
939,2010,2,9,2,273.0,-6,-4.0,1022.0,cv,0.89,0,0,2010-02-09 02:00:00,False,False,False,True,1,1,night,False,False,False,True
940,2010,2,9,3,253.0,-5,-3.0,1022.0,NW,0.89,0,0,2010-02-09 03:00:00,False,True,False,False,1,1,night,False,False,False,True
941,2010,2,9,4,254.0,-6,-5.0,1022.0,NW,2.68,0,0,2010-02-09 04:00:00,False,True,False,False,1,1,night,False,False,False,True
942,2010,2,9,5,241.0,-6,-5.0,1022.0,NW,5.81,0,0,2010-02-09 05:00:00,False,True,False,False,1,1,night,False,False,False,True
943,2010,2,9,6,229.0,-5,-4.0,1023.0,cv,0.89,0,0,2010-02-09 06:00:00,False,False,False,True,1,1,morning,False,False,True,False
944,2010,2,9,7,199.0,-5,-4.0,1023.0,cv,1.34,0,0,2010-02-09 07:00:00,False,False,False,True,1,1,morning,False,False,True,False
945,2010,2,9,8,193.0,-4,-3.0,1024.0,cv,2.23,0,0,2010-02-09 08:00:00,False,False,False,True,1,1,morning,False,False,True,False
946,2010,2,9,9,207.0,-9,1.0,1025.0,NW,4.02,0,0,2010-02-09 09:00:00,False,True,False,False,1,1,morning,False,False,True,False
947,2010,2,9,10,176.0,-15,2.0,1025.0,NW,8.04,0,0,2010-02-09 10:00:00,False,True,False,False,1,1,morning,False,False,True,False
948,2010,2,9,11,91.0,-17,3.0,1025.0,NE,3.13,0,0,2010-02-09 11:00:00,True,False,False,False,1,1,morning,False,False,True,False
949,2010,2,9,12,58.0,-18,4.0,1025.0,NE,4.92,0,0,2010-02-09 12:00:00,True,False,False,False,1,1,afternoon,True,False,False,False
950,2010,2,9,13,39.0,-16,4.0,1024.0,cv,0.89,0,0,2010-02-09 13:00:00,False,False,False,True,1,1,afternoon,True,False,False,False
951,2010,2,9,14,50.0,-14,5.0,1023.0,cv,1.78,0,0,2010-02-09 14:00:00,False,False,False,True,1,1,afternoon,True,False,False,False
952,2010,2,9,15,51.0,-13,4.0,1023.0,SE,1.79,0,0,2010-02-09 15:00:00,False,False,True,False,1,1,afternoon,True,False,False,False
953,2010,2,9,16,49.0,-12,4.0,1023.0,cv,0.89,0,0,2010-02-09 16:00:00,False,False,False,True,1,1,afternoon,True,False,False,False
954,2010,2,9,17,54.0,-11,3.0,1024.0,SE,1.79,0,0,2010-02-09 17:00:00,False,False,True,False,1,1,afternoon,True,False,False,False
955,2010,2,9,18,153.0,-10,2.0,1024.0,SE,3.58,0,0,2010-02-09 18:00:00,False,False,True,False,1,1,evening,False,True,False,False
956,2010,2,9,19,181.0,-7,2.0,1025.0,SE,6.71,0,0,2010-02-09 19:00:00,False,False,True,False,1,1,evening,False,True,False,False
957,2010,2,9,20,181.0,-6,0.0,1025.0,cv,0.89,0,0,2010-02-09 20:00:00,False,False,False,True,1,1,evening,False,True,False,False
958,2010,2,9,21,182.0,-8,-1.0,1026.0,NE,3.13,0,0,2010-02-09 21:00:00,True,False,False,False,1,1,evening,False,True,False,False
959,2010,2,9,22,156.0,-15,1.0,1026.0,NE,8.05,0,0,2010-02-09 22:00:00,True,False,False,False,1,1,evening,False,True,False,False
960,2010,2,9,23,27.0,-18,1.0,1027.0,NE,12.07,0,0,2010-02-09 23:00:00,True,False,False,False,1,1,evening,False,True,False,False
961,2010,2,10,0,16.0,-20,0.0,1028.0,NE,16.09,0,0,2010-02-10 00:00:00,True,False,False,False,2,1,night,False,False,False,True
962,2010,2,10,1,22.0,-19,0.0,1028.0,NE,21.01,0,0,2010-02-10 01:00:00,True,False,False,False,2,1,night,False,False,False,True
963,2010,2,10,2,21.0,-21,-1.0,1028.0,NE,25.03,0,0,2010-02-10 02:00:00,True,False,False,False,2,1,night,False,False,False,True
964,2010,2,10,3,6.0,-21,-1.0,1029.0,NE,29.95,0,0,2010-02-10 03:00:00,True,False,False,False,2,1,night,False,False,False,True
965,2010,2,10,4,8.0,-22,-2.0,1029.0,NE,34.87,0,0,2010-02-10 04:00:00,True,False,False,False,2,1,night,False,False,False,True
966,2010,2,10,5,8.0,-22,-2.0,1030.0,NE,39.79,0,0,2010-02-10 05:00:00,True,False,False,False,2,1,night,False,False,False,True
967,2010,2,10,6,8.0,-22,-3.0,1030.0,NE,45.6,0,0,2010-02-10 06:00:00,True,False,False,False,2,1,morning,False,False,True,False
968,2010,2,10,7,10.0,-22,-3.0,1031.0,NE,51.41,0,0,2010-02-10 07:00:00,True,False,False,False,2,1,morning,False,False,True,False
969,2010,2,10,8,9.0,-23,-4.0,1032.0,NE,58.56,0,0,2010-02-10 08:00:00,True,False,False,False,2,1,morning,False,False,True,False
970,2010,2,10,9,20.0,-23,-4.0,1033.0,NE,65.71,0,0,2010-02-10 09:00:00,True,False,False,False,2,1,morning,False,False,True,False
971,2010,2,10,10,14.0,-22,-3.0,1033.0,NE,71.52,0,0,2010-02-10 10:00:00,True,False,False,False,2,1,morning,False,False,True,False
972,2010,2,10,11,16.0,-24,-2.0,1032.0,NE,77.33,0,0,2010-02-10 11:00:00,True,False,False,False,2,1,morning,False,False,True,False
973,2010,2,10,12,14.0,-24,-1.0,1032.0,NE,83.14,0,0,2010-02-10 12:00:00,True,False,False,False,2,1,afternoon,True,False,False,False
974,2010,2,10,13,10.0,-26,0.0,1031.0,NW,5.81,0,0,2010-02-10 13:00:00,False,True,False,False,2,1,afternoon,True,False,False,False
975,2010,2,10,14,7.0,-26,0.0,1030.0,NE,5.81,0,0,2010-02-10 14:00:00,True,False,False,False,2,1,afternoon,True,False,False,False
976,2010,2,10,15,8.0,-22,0.0,1030.0,NE,11.62,0,0,2010-02-10 15:00:00,True,False,False,False,2,1,afternoon,True,False,False,False
977,2010,2,10,16,12.0,-22,0.0,1030.0,NE,17.43,0,0,2010-02-10 16:00:00,True,False,False,False,2,1,afternoon,True,False,False,False
978,2010,2,10,17,15.0,-23,-1.0,1030.0,NE,24.58,0,0,2010-02-10 17:00:00,True,False,False,False,2,1,afternoon,True,False,False,False
979,2010,2,10,18,8.0,-23,-1.0,1031.0,NE,31.73,0,0,2010-02-10 18:00:00,True,False,False,False,2,1,evening,False,True,False,False
980,2010,2,10,19,11.0,-22,-1.0,1032.0,NE,38.88,0,0,2010-02-10 19:00:00,True,False,False,False,2,1,evening,False,True,False,False
981,2010,2,10,20,18.0,-22,-2.0,1032.0,NE,44.69,0,0,2010-02-10 20:00:00,True,False,False,False,2,1,evening,False,True,False,False
982,2010,2,10,21,16.0,-21,-2.0,1033.0,NE,50.5,0,0,2010-02-10 21:00:00,True,False,False,False,2,1,evening,False,True,False,False
983,2010,2,10,22,11.0,-22,-2.0,1034.0,NE,56.31,0,0,2010-02-10 22:00:00,True,False,False,False,2,1,evening,False,True,False,False
984,2010,2,10,23,10.0,-21,-3.0,1035.0,NE,61.23,0,0,2010-02-10 23:00:00,True,False,False,False,2,1,evening,False,True,False,False
985,2010,2,11,0,11.0,-22,-3.0,1035.0,NE,67.04,0,0,2010-02-11 00:00:00,True,False,False,False,3,1,night,False,False,False,True
986,2010,2,11,1,10.0,-22,-3.0,1035.0,NE,72.85,0,0,2010-02-11 01:00:00,True,False,False,False,3,1,night,False,False,False,True
987,2010,2,11,2,10.0,-22,-3.0,1035.0,NE,77.77,0,0,2010-02-11 02:00:00,True,False,False,False,3,1,night,False,False,False,True
988,2010,2,11,3,12.0,-22,-4.0,1035.0,NE,82.69,0,0,2010-02-11 03:00:00,True,False,False,False,3,1,night,False,False,False,True
989,2010,2,11,4,12.0,-23,-4.0,1034.0,NE,89.84,0,0,2010-02-11 04:00:00,True,False,False,False,3,1,night,False,False,False,True
990,2010,2,11,5,10.0,-23,-5.0,1034.0,NE,95.65,0,0,2010-02-11 05:00:00,True,False,False,False,3,1,night,False,False,False,True
991,2010,2,11,6,10.0,-23,-5.0,1035.0,NW,5.81,0,0,2010-02-11 06:00:00,False,True,False,False,3,1,morning,False,False,True,False
992,2010,2,11,7,9.0,-22,-6.0,1036.0,NW,9.83,0,0,2010-02-11 07:00:00,False,True,False,False,3,1,morning,False,False,True,False
993,2010,2,11,8,9.0,-22,-5.0,1037.0,NW,14.75,0,0,2010-02-11 08:00:00,False,True,False,False,3,1,morning,False,False,True,False
994,2010,2,11,9,11.0,-22,-4.0,1037.0,NW,19.67,0,0,2010-02-11 09:00:00,False,True,False,False,3,1,morning,False,False,True,False
995,2010,2,11,10,12.0,-22,-4.0,1037.0,NW,25.48,0,0,2010-02-11 10:00:00,False,True,False,False,3,1,morning,False,False,True,False
996,2010,2,11,11,12.0,-22,-3.0,1037.0,NE,5.81,0,0,2010-02-11 11:00:00,True,False,False,False,3,1,morning,False,False,True,False
997,2010,2,11,12,12.0,-22,-3.0,1036.0,NE,11.62,0,0,2010-02-11 12:00:00,True,False,False,False,3,1,afternoon,True,False,False,False
998,2010,2,11,13,21.0,-24,-2.0,1036.0,NW,4.92,0,0,2010-02-11 13:00:00,False,True,False,False,3,1,afternoon,True,False,False,False
999,2010,2,11,14,18.0,-23,-2.0,1035.0,NE,4.02,0,0,2010-02-11 14:00:00,True,False,False,False,3,1,afternoon,True,False,False,False
1000,2010,2,11,15,13.0,-23,-2.0,1035.0,NE,7.15,0,0,2010-02-11 15:00:00,True,False,False,False,3,1,afternoon,True,False,False,False
1001,2010,2,11,16,18.0,-23,-2.0,1035.0,NW,4.02,0,0,2010-02-11 16:00:00,False,True,False,False,3,1,afternoon,True,False,False,False
1002,2010,2,11,17,17.0,-23,-2.0,1035.0,NE,4.92,0,0,2010-02-11 17:00:00,True,False,False,False,3,1,afternoon,True,False,False,False
1003,2010,2,11,18,19.0,-22,-3.0,1035.0,NE,8.05,0,0,2010-02-11 18:00:00,True,False,False,False,3,1,evening,False,True,False,False
1004,2010,2,11,19,22.0,-21,-3.0,1036.0,NE,11.18,0,0,2010-02-11 19:00:00,True,False,False,False,3,1,evening,False,True,False,False
1005,2010,2,11,20,20.0,-21,-5.0,1036.0,NW,3.13,0,0,2010-02-11 20:00:00,False,True,False,False,3,1,evening,False,True,False,False
1006,2010,2,11,21,24.0,-21,-5.0,1036.0,NW,8.05,0,0,2010-02-11 21:00:00,False,True,False,False,3,1,evening,False,True,False,False
1007,2010,2,11,22,19.0,-20,-5.0,1037.0,NW,11.18,0,0,2010-02-11 22:00:00,False,True,False,False,3,1,evening,False,True,False,False
1008,2010,2,11,23,13.0,-21,-5.0,1038.0,NE,4.02,0,0,2010-02-11 23:00:00,True,False,False,False,3,1,evening,False,True,False,False
1009,2010,2,12,0,17.0,-22,-5.0,1038.0,NE,9.83,0,0,2010-02-12 00:00:00,True,False,False,False,4,1,night,False,False,False,True
1010,2010,2,12,1,22.0,-22,-6.0,1038.0,NE,14.75,0,0,2010-02-12 01:00:00,True,False,False,False,4,1,night,False,False,False,True
1011,2010,2,12,2,16.0,-22,-6.0,1038.0,NE,18.77,0,0,2010-02-12 02:00:00,True,False,False,False,4,1,night,False,False,False,True
1012,2010,2,12,3,16.0,-22,-7.0,1037.0,NE,22.79,0,0,2010-02-12 03:00:00,True,False,False,False,4,1,night,False,False,False,True
1013,2010,2,12,4,11.0,-23,-8.0,1037.0,NW,3.13,0,0,2010-02-12 04:00:00,False,True,False,False,4,1,night,False,False,False,True
1014,2010,2,12,5,10.0,-22,-8.0,1037.0,NW,7.15,0,0,2010-02-12 05:00:00,False,True,False,False,4,1,night,False,False,False,True
1015,2010,2,12,6,9.0,-22,-9.0,1038.0,NW,11.17,0,0,2010-02-12 06:00:00,False,True,False,False,4,1,morning,False,False,True,False
1016,2010,2,12,7,11.0,-23,-9.0,1038.0,NW,14.3,0,0,2010-02-12 07:00:00,False,True,False,False,4,1,morning,False,False,True,False
1017,2010,2,12,8,14.0,-21,-9.0,1038.0,NW,17.43,0,0,2010-02-12 08:00:00,False,True,False,False,4,1,morning,False,False,True,False
1018,2010,2,12,9,21.0,-22,-6.0,1038.0,NE,4.02,0,0,2010-02-12 09:00:00,True,False,False,False,4,1,morning,False,False,True,False
1019,2010,2,12,10,26.0,-22,-5.0,1037.0,NE,7.15,0,0,2010-02-12 10:00:00,True,False,False,False,4,1,morning,False,False,True,False
1020,2010,2,12,11,21.0,-22,-4.0,1036.0,NW,3.13,0,0,2010-02-12 11:00:00,False,True,False,False,4,1,morning,False,False,True,False
