No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,datetime,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,day_of_week,season,hour_category,hour_cat_afternoon,hour_cat_evening,hour_cat_morning,hour_cat_night
18466,2012,2,9,9,84.0,-18,-5.0,1027.0,NW,6.26,0,0,2012-02-09 09:00:00,False,True,False,False,3,1,morning,False,False,True,False
18467,2012,2,9,10,84.0,-17,-3.0,1028.0,SE,1.79,0,0,2012-02-09 10:00:00,False,False,True,False,3,1,morning,False,False,True,False
18468,2012,2,9,11,63.0,-18,-1.0,1027.0,cv,1.79,0,0,2012-02-09 11:00:00,False,False,False,True,3,1,morning,False,False,True,False
18469,2012,2,9,12,52.0,-20,1.0,1026.0,cv,3.58,0,0,2012-02-09 12:00:00,False,False,False,True,3,1,afternoon,True,False,False,False
18470,2012,2,9,13,40.0,-21,1.0,1025.0,cv,5.37,0,0,2012-02-09 13:00:00,False,False,False,True,3,1,afternoon,True,False,False,False
18471,2012,2,9,14,36.0,-21,3.0,1024.0,SE,4.02,0,0,2012-02-09 14:00:00,False,False,True,False,3,1,afternoon,True,False,False,False
18472,2012,2,9,15,37.0,-21,2.0,1024.0,SE,8.94,0,0,2012-02-09 15:00:00,False,False,True,False,3,1,afternoon,True,False,False,False
18473,2012,2,9,16,45.0,-21,2.0,1023.0,SE,14.75,0,0,2012-02-09 16:00:00,False,False,True,False,3,1,afternoon,True,False,False,False
18474,2012,2,9,17,51.0,-21,2.0,1023.0,SE,19.67,0,0,2012-02-09 17:00:00,False,False,True,False,3,1,afternoon,True,False,False,False
18475,2012,2,9,18,55.0,-21,1.0,1024.0,SE,23.69,0,0,2012-02-09 18:00:00,False,False,True,False,3,1,evening,False,True,False,False
18476,2012,2,9,19,66.0,-20,0.0,1024.0,SE,28.61,0,0,2012-02-09 19:00:00,False,False,True,False,3,1,evening,False,True,False,False
18477,2012,2,9,20,64.0,-18,0.0,1025.0,NW,3.13,0,0,2012-02-09 20:00:00,False,True,False,False,3,1,evening,False,True,False,False
18478,2012,2,9,21,56.0,-18,-2.0,1027.0,NW,6.26,0,0,2012-02-09 21:00:00,False,True,False,False,3,1,evening,False,True,False,False
18479,2012,2,9,22,57.0,-19,-5.0,1027.0,NW,9.39,0,0,2012-02-09 22:00:00,False,True,False,False,3,1,evening,False,True,False,False
18480,2012,2,9,23,21.0,-22,-1.0,1028.0,NW,17.44,0,0,2012-02-09 23:00:00,False,True,False,False,3,1,evening,False,True,False,False
18481,2012,2,10,0,6.0,-22,-2.0,1028.0,NW,28.62,0,0,2012-02-10 00:00:00,False,True,False,False,4,1,night,False,False,False,True
18482,2012,2,10,1,4.0,-22,-3.0,1029.0,NW,36.67,0,0,2012-02-10 01:00:00,False,True,False,False,4,1,night,False,False,False,True
18483,2012,2,10,2,6.0,-21,-2.0,1029.0,NW,45.61,0,0,2012-02-10 02:00:00,False,True,False,False,4,1,night,False,False,False,True
18484,2012,2,10,3,8.0,-20,-3.0,1030.0,NW,52.76,0,0,2012-02-10 03:00:00,False,True,False,False,4,1,night,False,False,False,True
18485,2012,2,10,4,7.0,-21,-4.0,1030.0,NW,55.89,0,0,2012-02-10 04:00:00,False,True,False,False,4,1,night,False,False,False,True
18486,2012,2,10,5,9.0,-21,-6.0,1030.0,NW,57.68,0,0,2012-02-10 05:00:00,False,True,False,False,4,1,night,False,False,False,True
18487,2012,2,10,6,11.0,-22,-6.0,1031.0,NW,59.47,0,0,2012-02-10 06:00:00,False,True,False,False,4,1,morning,False,False,True,False
18488,2012,2,10,7,13.0,-20,-9.0,1031.0,cv,0.89,0,0,2012-02-10 07:00:00,False,False,False,True,4,1,morning,False,False,True,False
18489,2012,2,10,8,21.0,-19,-3.0,1032.0,cv,1.78,0,0,2012-02-10 08:00:00,False,False,False,True,4,1,morning,False,False,True,False
18490,2012,2,10,9,29.0,-20,-2.0,1033.0,SE,1.79,0,0,2012-02-10 09:00:00,False,False,True,False,4,1,morning,False,False,True,False
18491,2012,2,10,10,19.0,-21,0.0,1032.0,NW,3.13,0,0,2012-02-10 10:00:00,False,True,False,False,4,1,morning,False,False,True,False
18492,2012,2,10,11,36.0,-22,2.0,1032.0,cv,0.89,0,0,2012-02-10 11:00:00,False,False,False,True,4,1,morning,False,False,True,False
18493,2012,2,10,12,23.0,-21,2.0,1030.0,cv,2.68,0,0,2012-02-10 12:00:00,False,False,False,True,4,1,afternoon,True,False,False,False
18494,2012,2,10,13,23.0,-22,3.0,1029.0,cv,3.57,0,0,2012-02-10 13:00:00,False,False,False,True,4,1,afternoon,True,False,False,False
18495,2012,2,10,14,18.0,-23,3.0,1028.0,SE,3.13,0,0,2012-02-10 14:00:00,False,False,True,False,4,1,afternoon,True,False,False,False
18496,2012,2,10,15,19.0,-22,3.0,1027.0,SE,8.05,0,0,2012-02-10 15:00:00,False,False,True,False,4,1,afternoon,True,False,False,False
18497,2012,2,10,16,27.0,-22,3.0,1027.0,SE,13.86,0,0,2012-02-10 16:00:00,False,False,True,False,4,1,afternoon,True,False,False,False
18498,2012,2,10,17,36.0,-22,2.0,1027.0,SE,18.78,0,0,2012-02-10 17:00:00,False,False,True,False,4,1,afternoon,True,False,False,False
18499,2012,2,10,18,23.0,-22,1.0,1026.0,SE,23.7,0,0,2012-02-10 18:00:00,False,False,True,False,4,1,evening,False,True,False,False
18500,2012,2,10,19,34.0,-21,0.0,1027.0,SE,27.72,0,0,2012-02-10 19:00:00,False,False,True,False,4,1,evening,False,True,False,False
18501,2012,2,10,20,46.0,-19,0.0,1027.0,SE,32.64,0,0,2012-02-10 20:00:00,False,False,True,False,4,1,evening,False,True,False,False
18502,2012,2,10,21,54.0,-19,0.0,1027.0,SE,37.56,0,0,2012-02-10 21:00:00,False,False,True,False,4,1,evening,False,True,False,False
18503,2012,2,10,22,63.0,-19,-1.0,1027.0,SE,41.58,0,0,2012-02-10 22:00:00,False,False,True,False,4,1,evening,False,True,False,False
18504,2012,2,10,23,82.0,-19,-2.0,1026.0,SE,43.37,0,0,2012-02-10 23:00:00,False,False,True,False,4,1,evening,False,True,False,False
18505,2012,2,11,0,74.0,-19,-3.0,1026.0,SE,45.16,0,0,2012-02-11 00:00:00,False,False,True,False,5,1,night,False,False,False,True
18506,2012,2,11,1,95.0,-19,-4.0,1026.0,SE,46.95,0,0,2012-02-11 01:00:00,False,False,True,False,5,1,night,False,False,False,True
18507,2012,2,11,2,102.0,-20,-7.0,1026.0,SE,48.74,0,0,2012-02-11 02:00:00,False,False,True,False,5,1,night,False,False,False,True
18508,2012,2,11,3,114.0,-19,-7.0,1026.0,SE,50.53,0,0,2012-02-11 03:00:00,False,False,True,False,5,1,night,False,False,False,True
18509,2012,2,11,4,121.0,-19,-10.0,1026.0,NE,1.79,0,0,2012-02-11 04:00:00,True,False,False,False,5,1,night,False,False,False,True
18510,2012,2,11,5,117.0,-17,-9.0,1026.0,NE,2.68,0,0,2012-02-11 05:00:00,True,False,False,False,5,1,night,False,False,False,True
18511,2012,2,11,6,112.0,-17,-10.0,1027.0,cv,0.89,0,0,2012-02-11 06:00:00,False,False,False,True,5,1,morning,False,False,True,False
18512,2012,2,11,7,123.0,-17,-11.0,1027.0,NW,1.79,0,0,2012-02-11 07:00:00,False,True,False,False,5,1,morning,False,False,True,False
18513,2012,2,11,8,126.0,-16,-10.0,1028.0,NW,3.58,0,0,2012-02-11 08:00:00,False,True,False,False,5,1,morning,False,False,True,False
18514,2012,2,11,9,129.0,-16,-3.0,1029.0,NW,6.71,0,0,2012-02-11 09:00:00,False,True,False,False,5,1,morning,False,False,True,False
18515,2012,2,11,10,121.0,-17,-1.0,1029.0,NW,9.84,0,0,2012-02-11 10:00:00,False,True,False,False,5,1,morning,False,False,True,False
18516,2012,2,11,11,111.0,-21,2.0,1029.0,NE,4.02,0,0,2012-02-11 11:00:00,True,False,False,False,5,1,morning,False,False,True,False
18517,2012,2,11,12,73.0,-22,3.0,1028.0,NE,7.15,0,0,2012-02-11 12:00:00,True,False,False,False,5,1,afternoon,True,False,False,False
18518,2012,2,11,13,49.0,-22,6.0,1027.0,NW,3.13,0,0,2012-02-11 13:00:00,False,True,False,False,5,1,afternoon,True,False,False,False
18519,2012,2,11,14,40.0,-22,5.0,1026.0,NE,4.02,0,0,2012-02-11 14:00:00,True,False,False,False,5,1,afternoon,True,False,False,False
18520,2012,2,11,15,39.0,-23,5.0,1026.0,NE,7.15,0,0,2012-02-11 15:00:00,True,False,False,False,5,1,afternoon,True,False,False,False
18521,2012,2,11,16,40.0,-23,5.0,1026.0,NE,8.94,0,0,2012-02-11 16:00:00,True,False,False,False,5,1,afternoon,True,False,False,False
18522,2012,2,11,17,34.0,-23,4.0,1026.0,NE,10.73,0,0,2012-02-11 17:00:00,True,False,False,False,5,1,afternoon,True,False,False,False
18523,2012,2,11,18,29.0,-23,2.0,1027.0,SE,0.89,0,0,2012-02-11 18:00:00,False,False,True,False,5,1,evening,False,True,False,False
18524,2012,2,11,19,44.0,-20,-1.0,1027.0,SE,2.68,0,0,2012-02-11 19:00:00,False,False,True,False,5,1,evening,False,True,False,False
18525,2012,2,11,20,74.0,-18,-3.0,1028.0,SE,3.57,0,0,2012-02-11 20:00:00,False,False,True,False,5,1,evening,False,True,False,False
18526,2012,2,11,21,87.0,-18,-3.0,1029.0,SE,4.46,0,0,2012-02-11 21:00:00,False,False,True,False,5,1,evening,False,True,False,False
18527,2012,2,11,22,106.0,-16,-2.0,1030.0,SE,8.48,0,0,2012-02-11 22:00:00,False,False,True,False,5,1,evening,False,True,False,False
18528,2012,2,11,23,147.0,-9,-4.0,1030.0,SE,12.5,0,0,2012-02-11 23:00:00,False,False,True,False,5,1,evening,False,True,False,False
18529,2012,2,12,0,175.0,-9,-5.0,1030.0,SE,16.52,0,0,2012-02-12 00:00:00,False,False,True,False,6,1,night,False,False,False,True
18530,2012,2,12,1,107.0,-9,-5.0,1030.0,SE,19.65,0,0,2012-02-12 01:00:00,False,False,True,False,6,1,night,False,False,False,True
18531,2012,2,12,2,99.0,-9,-4.0,1031.0,SE,21.44,0,0,2012-02-12 02:00:00,False,False,True,False,6,1,night,False,False,False,True
18532,2012,2,12,3,86.0,-10,-6.0,1030.0,cv,0.89,0,0,2012-02-12 03:00:00,False,False,False,True,6,1,night,False,False,False,True
18533,2012,2,12,4,74.0,-12,-7.0,1030.0,SE,0.89,0,0,2012-02-12 04:00:00,False,False,True,False,6,1,night,False,False,False,True
18534,2012,2,12,5,78.0,-12,-8.0,1029.0,cv,0.89,0,0,2012-02-12 05:00:00,False,False,False,True,6,1,night,False,False,False,True
18535,2012,2,12,6,75.0,-12,-10.0,1029.0,NE,1.79,0,0,2012-02-12 06:00:00,True,False,False,False,6,1,morning,False,False,True,False
18536,2012,2,12,7,70.0,-12,-10.0,1030.0,NW,1.79,0,0,2012-02-12 07:00:00,False,True,False,False,6,1,morning,False,False,True,False
18537,2012,2,12,8,70.0,-7,-4.0,1029.0,NW,4.92,0,0,2012-02-12 08:00:00,False,True,False,False,6,1,morning,False,False,True,False
18538,2012,2,12,9,77.0,-8,-2.0,1030.0,NW,8.05,0,0,2012-02-12 09:00:00,False,True,False,False,6,1,morning,False,False,True,False
18539,2012,2,12,10,90.0,-9,-1.0,1029.0,NW,9.84,0,0,2012-02-12 10:00:00,False,True,False,False,6,1,morning,False,False,True,False
18540,2012,2,12,11,113.0,-9,-1.0,1029.0,SE,1.79,0,0,2012-02-12 11:00:00,False,False,True,False,6,1,morning,False,False,True,False
18541,2012,2,12,12,97.0,-9,1.0,1027.0,cv,1.79,0,0,2012-02-12 12:00:00,False,False,False,True,6,1,afternoon,True,False,False,False
18542,2012,2,12,13,111.0,-8,0.0,1025.0,SE,1.79,0,0,2012-02-12 13:00:00,False,False,True,False,6,1,afternoon,True,False,False,False
18543,2012,2,12,14,104.0,-8,1.0,1024.0,NE,1.79,0,0,2012-02-12 14:00:00,True,False,False,False,6,1,afternoon,True,False,False,False
18544,2012,2,12,15,106.0,-9,0.0,1023.0,cv,0.89,0,0,2012-02-12 15:00:00,False,False,False,True,6,1,afternoon,True,False,False,False
18545,2012,2,12,16,105.0,-9,0.0,1024.0,cv,1.78,0,0,2012-02-12 16:00:00,False,False,False,True,6,1,afternoon,True,False,False,False
18546,2012,2,12,17,105.0,-9,0.0,1024.0,cv,2.67,0,0,2012-02-12 17:00:00,False,False,False,True,6,1,afternoon,True,False,False,False
18547,2012,2,12,18,112.0,-9,0.0,1024.0,SE,1.79,0,0,2012-02-12 18:00:00,False,False,True,False,6,1,evening,False,True,False,False
18548,2012,2,12,19,120.0,-8,-1.0,1024.0,cv,0.89,0,0,2012-02-12 19:00:00,False,False,False,True,6,1,evening,False,True,False,False
18549,2012,2,12,20,134.0,-9,-4.0,1024.0,NE,0.89,0,0,2012-02-12 20:00:00,True,False,False,False,6,1,evening,False,True,False,False
18550,2012,2,12,21,143.0,-8,-3.0,1024.0,SE,0.89,0,0,2012-02-12 21:00:00,False,False,True,False,6,1,evening,False,True,False,False
18551,2012,2,12,22,157.0,-10,-5.0,1025.0,cv,0.89,0,0,2012-02-12 22:00:00,False,False,False,True,6,1,evening,False,True,False,False
18552,2012,2,12,23,149.0,-8,-4.0,1025.0,cv,1.78,0,0,2012-02-12 23:00:00,False,False,False,True,6,1,evening,False,True,False,False
18553,2012,2,13,0,170.0,-11,-7.0,1024.0,NW,3.13,0,0,2012-02-13 00:00:00,False,True,False,False,0,1,night,False,False,False,True
18554,2012,2,13,1,183.0,-10,-6.0,1024.0,cv,0.89,0,0,2012-02-13 01:00:00,False,False,False,True,0,1,night,False,False,False,True
18555,2012,2,13,2,175.0,-12,-8.0,1024.0,cv,1.78,0,0,2012-02-13 02:00:00,False,False,False,True,0,1,night,False,False,False,True
18556,2012,2,13,3,154.0,-11,-6.0,1024.0,NW,1.79,0,0,2012-02-13 03:00:00,False,True,False,False,0,1,night,False,False,False,True
18557,2012,2,13,4,145.0,-11,-7.0,1023.0,NW,3.58,0,0,2012-02-13 04:00:00,False,True,False,False,0,1,night,False,False,False,True
18558,2012,2,13,5,144.0,-10,-6.0,1023.0,NW,5.37,0,0,2012-02-13 05:00:00,False,True,False,False,0,1,night,False,False,False,True
18559,2012,2,13,6,163.0,-10,-6.0,1024.0,NW,6.26,0,0,2012-02-13 06:00:00,False,True,False,False,0,1,morning,False,False,True,False
18560,2012,2,13,7,172.0,-9,-5.0,1024.0,NW,9.39,0,0,2012-02-13 07:00:00,False,True,False,False,0,1,morning,False,False,True,False
18561,2012,2,13,8,170.0,-9,-4.0,1025.0,NW,11.18,0,0,2012-02-13 08:00:00,False,True,False,False,0,1,morning,False,False,True,False
18562,2012,2,13,9,182.0,-9,-2.0,1025.0,NW,12.97,0,0,2012-02-13 09:00:00,False,True,False,False,0,1,morning,False,False,True,False
18563,2012,2,13,10,138.0,-9,-1.0,1025.0,NE,1.79,0,0,2012-02-13 10:00:00,True,False,False,False,0,1,morning,False,False,True,False
18564,2012,2,13,11,149.0,-10,1.0,1024.0,NW,1.79,0,0,2012-02-13 11:00:00,False,True,False,False,0,1,morning,False,False,True,False
18565,2012,2,13,12,163.0,-10,2.0,1023.0,cv,0.89,0,0,2012-02-13 12:00:00,False,False,False,True,0,1,afternoon,True,False,False,False
18566,2012,2,13,13,165.0,-9,4.0,1022.0,cv,1.78,0,0,2012-02-13 13:00:00,False,False,False,True,0,1,afternoon,True,False,False,False
18567,2012,2,13,14,192.0,-10,4.0,1022.0,SE,3.13,0,0,2012-02-13 14:00:00,False,False,True,False,0,1,afternoon,True,False,False,False
18568,2012,2,13,15,226.0,-9,4.0,1021.0,SE,6.26,0,0,2012-02-13 15:00:00,False,False,True,False,0,1,afternoon,True,False,False,False
18569,2012,2,13,16,221.0,-9,3.0,1021.0,SE,9.39,0,0,2012-02-13 16:00:00,False,False,True,False,0,1,afternoon,True,False,False,False
18570,2012,2,13,17,224.0,-9,2.0,1021.0,cv,0.89,0,0,2012-02-13 17:00:00,False,False,False,True,0,1,afternoon,True,False,False,False
18571,2012,2,13,18,228.0,-9,1.0,1021.0,SE,0.89,0,0,2012-02-13 18:00:00,False,False,True,False,0,1,evening,False,True,False,False
18572,2012,2,13,19,254.0,-8,-2.0,1021.0,SE,1.78,0,0,2012-02-13 19:00:00,False,False,True,False,0,1,evening,False,True,False,False
18573,2012,2,13,20,288.0,-8,-2.0,1021.0,SE,2.67,0,0,2012-02-13 20:00:00,False,False,True,False,0,1,evening,False,True,False,False
18574,2012,2,13,21,295.0,-8,-1.0,1022.0,cv,0.89,0,0,2012-02-13 21:00:00,False,False,False,True,0,1,evening,False,True,False,False
18575,2012,2,13,22,332.0,-9,-4.0,1023.0,cv,1.78,0,0,2012-02-13 22:00:00,False,False,False,True,0,1,evening,False,True,False,False
18576,2012,2,13,23,352.0,-9,-3.0,1023.0,cv,2.67,0,0,2012-02-13 23:00:00,False,False,False,True,0,1,evening,False,True,False,False
18577,2012,2,14,0,376.0,-10,-5.0,1023.0,NW,0.89,0,0,2012-02-14 00:00:00,False,True,False,False,1,1,night,False,False,False,True
18578,2012,2,14,1,380.0,-10,-6.0,1023.0,cv,0.89,0,0,2012-02-14 01:00:00,False,False,False,True,1,1,night,False,False,False,True
18579,2012,2,14,2,327.0,-9,-6.0,1023.0,NW,3.13,0,0,2012-02-14 02:00:00,False,True,False,False,1,1,night,False,False,False,True
18580,2012,2,14,3,306.0,-10,-6.0,1023.0,NW,7.15,0,0,2012-02-14 03:00:00,False,True,False,False,1,1,night,False,False,False,True
18581,2012,2,14,4,248.0,-9,-5.0,1024.0,NW,11.17,0,0,2012-02-14 04:00:00,False,True,False,False,1,1,night,False,False,False,True
18582,2012,2,14,5,235.0,-8,-3.0,1024.0,NW,16.98,0,0,2012-02-14 05:00:00,False,True,False,False,1,1,night,False,False,False,True
18583,2012,2,14,6,236.0,-11,-2.0,1025.0,NW,21.0,0,0,2012-02-14 06:00:00,False,True,False,False,1,1,morning,False,False,True,False
18584,2012,2,14,7,151.0,-13,-3.0,1026.0,NW,25.02,0,0,2012-02-14 07:00:00,False,True,False,False,1,1,morning,False,False,True,False
18585,2012,2,14,8,14.0,-15,-1.0,1027.0,NE,4.02,0,0,2012-02-14 08:00:00,True,False,False,False,1,1,morning,False,False,True,False
18586,2012,2,14,9,13.0,-17,-1.0,1028.0,NW,7.15,0,0,2012-02-14 09:00:00,False,True,False,False,1,1,morning,False,False,True,False
18587,2012,2,14,10,16.0,-19,1.0,1028.0,NE,4.92,0,0,2012-02-14 10:00:00,True,False,False,False,1,1,morning,False,False,True,False
18588,2012,2,14,11,16.0,-20,2.0,1028.0,NE,8.94,0,0,2012-02-14 11:00:00,True,False,False,False,1,1,morning,False,False,True,False
18589,2012,2,14,12,15.0,-22,5.0,1028.0,NW,5.81,0,0,2012-02-14 12:00:00,False,True,False,False,1,1,afternoon,True,False,False,False
18590,2012,2,14,13,22.0,-26,4.0,1027.0,NW,12.96,0,0,2012-02-14 13:00:00,False,True,False,False,1,1,afternoon,True,False,False,False
18591,2012,2,14,14,25.0,-24,3.0,1027.0,NE,4.02,0,0,2012-02-14 14:00:00,True,False,False,False,1,1,afternoon,True,False,False,False
18592,2012,2,14,15,26.0,-23,4.0,1027.0,NE,5.81,0,0,2012-02-14 15:00:00,True,False,False,False,1,1,afternoon,True,False,False,False
18593,2012,2,14,16,23.0,-24,3.0,1027.0,SE,1.79,0,0,2012-02-14 16:00:00,False,False,True,False,1,1,afternoon,True,False,False,False
18594,2012,2,14,17,24.0,-24,3.0,1028.0,SE,3.58,0,0,2012-02-14 17:00:00,False,False,True,False,1,1,afternoon,True,False,False,False
18595,2012,2,14,18,25.0,-21,-2.0,1028.0,SE,4.47,0,0,2012-02-14 18:00:00,False,False,True,False,1,1,evening,False,True,False,False
18596,2012,2,14,19,22.0,-20,-2.0,1029.0,NE,0.89,0,0,2012-02-14 19:00:00,True,False,False,False,1,1,evening,False,True,False,False
18597,2012,2,14,20,38.0,-22,-6.0,1029.0,NE,2.68,0,0,2012-02-14 20:00:00,True,False,False,False,1,1,evening,False,True,False,False
18598,2012,2,14,21,57.0,-22,-1.0,1030.0,NW,3.13,0,0,2012-02-14 21:00:00,False,True,False,False,1,1,evening,False,True,False,False
18599,2012,2,14,22,41.0,-21,-4.0,1030.0,NE,1.79,0,0,2012-02-14 22:00:00,True,False,False,False,1,1,evening,False,True,False,False
18600,2012,2,14,23,71.0,-16,-5.0,1030.0,SE,3.13,0,0,2012-02-14 23:00:00,False,False,True,False,1,1,evening,False,True,False,False
18601,2012,2,15,0,80.0,-10,-6.0,1031.0,SE,4.92,0,0,2012-02-15 00:00:00,False,False,True,False,2,1,night,False,False,False,True
18602,2012,2,15,1,129.0,-9,-6.0,1031.0,SE,6.71,0,0,2012-02-15 01:00:00,False,False,True,False,2,1,night,False,False,False,True
18603,2012,2,15,2,149.0,-9,-6.0,1031.0,SE,9.84,0,0,2012-02-15 02:00:00,False,False,True,False,2,1,night,False,False,False,True
18604,2012,2,15,3,132.0,-9,-6.0,1031.0,SE,12.97,0,0,2012-02-15 03:00:00,False,False,True,False,2,1,night,False,False,False,True
18605,2012,2,15,4,97.0,-10,-6.0,1031.0,SE,14.76,0,0,2012-02-15 04:00:00,False,False,True,False,2,1,night,False,False,False,True
18606,2012,2,15,5,83.0,-10,-7.0,1031.0,SE,15.65,0,0,2012-02-15 05:00:00,False,False,True,False,2,1,night,False,False,False,True
18607,2012,2,15,6,78.0,-13,-10.0,1031.0,NE,0.89,0,0,2012-02-15 06:00:00,True,False,False,False,2,1,morning,False,False,True,False
18608,2012,2,15,7,92.0,-11,-9.0,1031.0,NE,1.78,0,0,2012-02-15 07:00:00,True,False,False,False,2,1,morning,False,False,True,False
18609,2012,2,15,8,95.0,-11,-9.0,1031.0,cv,0.89,0,0,2012-02-15 08:00:00,False,False,False,True,2,1,morning,False,False,True,False
18610,2012,2,15,9,92.0,-10,-5.0,1031.0,NE,0.89,0,0,2012-02-15 09:00:00,True,False,False,False,2,1,morning,False,False,True,False
18611,2012,2,15,10,87.0,-9,-3.0,1031.0,cv,0.89,0,0,2012-02-15 10:00:00,False,False,False,True,2,1,morning,False,False,True,False
18612,2012,2,15,11,96.0,-9,-2.0,1030.0,cv,1.78,0,0,2012-02-15 11:00:00,False,False,False,True,2,1,morning,False,False,True,False
18613,2012,2,15,12,113.0,-10,0.0,1028.0,cv,3.57,0,0,2012-02-15 12:00:00,False,False,False,True,2,1,afternoon,True,False,False,False
18614,2012,2,15,13,138.0,-10,1.0,1026.0,SE,1.79,0,0,2012-02-15 13:00:00,False,False,True,False,2,1,afternoon,True,False,False,False
18615,2012,2,15,14,167.0,-10,2.0,1025.0,cv,1.79,0,0,2012-02-15 14:00:00,False,False,False,True,2,1,afternoon,True,False,False,False
18616,2012,2,15,15,134.0,-10,2.0,1025.0,SE,4.02,0,0,2012-02-15 15:00:00,False,False,True,False,2,1,afternoon,True,False,False,False
18617,2012,2,15,16,112.0,-11,2.0,1024.0,SE,8.04,0,0,2012-02-15 16:00:00,False,False,True,False,2,1,afternoon,True,False,False,False
18618,2012,2,15,17,118.0,-10,2.0,1025.0,cv,1.79,0,0,2012-02-15 17:00:00,False,False,False,True,2,1,afternoon,True,False,False,False
18619,2012,2,15,18,114.0,-11,0.0,1025.0,cv,2.68,0,0,2012-02-15 18:00:00,False,False,False,True,2,1,evening,False,True,False,False
18620,2012,2,15,19,126.0,-9,-2.0,1026.0,SE,1.79,0,0,2012-02-15 19:00:00,False,False,True,False,2,1,evening,False,True,False,False
18621,2012,2,15,20,133.0,-11,-4.0,1027.0,NE,1.79,0,0,2012-02-15 20:00:00,True,False,False,False,2,1,evening,False,True,False,False
18622,2012,2,15,21,145.0,-9,-2.0,1028.0,NW,3.13,0,0,2012-02-15 21:00:00,False,True,False,False,2,1,evening,False,True,False,False
18623,2012,2,15,22,163.0,-19,-2.0,1030.0,NW,8.94,0,0,2012-02-15 22:00:00,False,True,False,False,2,1,evening,False,True,False,False
18624,2012,2,15,23,16.0,-20,-2.0,1030.0,NW,16.09,0,0,2012-02-15 23:00:00,False,True,False,False,2,1,evening,False,True,False,False
18625,2012,2,16,0,4.0,-20,-3.0,1031.0,NW,20.11,0,0,2012-02-16 00:00:00,False,True,False,False,3,1,night,False,False,False,True
18626,2012,2,16,1,5.0,-20,-3.0,1030.0,NW,25.03,0,0,2012-02-16 01:00:00,False,True,False,False,3,1,night,False,False,False,True
18627,2012,2,16,2,8.0,-20,-4.0,1030.0,NW,28.16,0,0,2012-02-16 02:00:00,False,True,False,False,3,1,night,False,False,False,True
18628,2012,2,16,3,12.0,-20,-4.0,1030.0,NW,33.08,0,0,2012-02-16 03:00:00,False,True,False,False,3,1,night,False,False,False,True
18629,2012,2,16,4,11.0,-20,-4.0,1030.0,NW,36.21,0,0,2012-02-16 04:00:00,False,True,False,False,3,1,night,False,False,False,True
18630,2012,2,16,5,10.0,-21,-7.0,1030.0,NW,38.0,0,0,2012-02-16 05:00:00,False,True,False,False,3,1,night,False,False,False,True
18631,2012,2,16,6,11.0,-20,-6.0,1030.0,NW,41.13,0,0,2012-02-16 06:00:00,False,True,False,False,3,1,morning,False,False,True,False
18632,2012,2,16,7,9.0,-20,-5.0,1031.0,NW,44.26,0,0,2012-02-16 07:00:00,False,True,False,False,3,1,morning,False,False,True,False
18633,2012,2,16,8,12.0,-19,-2.0,1031.0,NW,49.18,0,0,2012-02-16 08:00:00,False,True,False,False,3,1,morning,False,False,True,False
18634,2012,2,16,9,17.0,-19,-1.0,1032.0,NW,54.1,0,0,2012-02-16 09:00:00,False,True,False,False,3,1,morning,False,False,True,False
18635,2012,2,16,10,15.0,-21,0.0,1031.0,NW,61.25,0,0,2012-02-16 10:00:00,False,True,False,False,3,1,morning,False,False,True,False
18636,2012,2,16,11,24.0,-21,1.0,1031.0,NW,66.17,0,0,2012-02-16 11:00:00,False,True,False,False,3,1,morning,False,False,True,False
18637,2012,2,16,12,17.0,-22,2.0,1030.0,NW,71.98,0,0,2012-02-16 12:00:00,False,True,False,False,3,1,afternoon,True,False,False,False
18638,2012,2,16,13,11.0,-23,2.0,1029.0,NW,76.9,0,0,2012-02-16 13:00:00,False,True,False,False,3,1,afternoon,True,False,False,False
18639,2012,2,16,14,15.0,-22,3.0,1028.0,NW,80.92,0,0,2012-02-16 14:00:00,False,True,False,False,3,1,afternoon,True,False,False,False
18640,2012,2,16,15,18.0,-22,2.0,1028.0,NW,88.07,0,0,2012-02-16 15:00:00,False,True,False,False,3,1,afternoon,True,False,False,False
18641,2012,2,16,16,18.0,-22,1.0,1028.0,NW,95.22,0,0,2012-02-16 16:00:00,False,True,False,False,3,1,afternoon,True,False,False,False
18642,2012,2,16,17,16.0,-20,0.0,1028.0,NW,102.37,0,0,2012-02-16 17:00:00,False,True,False,False,3,1,afternoon,True,False,False,False
18643,2012,2,16,18,14.0,-19,-2.0,1029.0,NW,109.52,0,0,2012-02-16 18:00:00,False,True,False,False,3,1,evening,False,True,False,False
18644,2012,2,16,19,16.0,-20,-3.0,1029.0,NW,115.33,0,0,2012-02-16 19:00:00,False,True,False,False,3,1,evening,False,True,False,False
18645,2012,2,16,20,13.0,-20,-3.0,1030.0,NW,120.25,0,0,2012-02-16 20:00:00,False,True,False,False,3,1,evening,False,True,False,False
18646,2012,2,16,21,15.0,-20,-5.0,1030.0,NW,125.17,0,0,2012-02-16 21:00:00,False,True,False,False,3,1,evening,False,True,False,False
18647,2012,2,16,22,15.0,-20,-5.0,1030.0,NW,130.09,0,0,2012-02-16 22:00:00,False,True,False,False,3,1,evening,False,True,False,False
